action,operation,operation_price,operation_stop_price,operation_end_type,unix,price,base,quote,debt_base,total_quote,gain,run_unix,run_date,date,open,high,low,close,volume_base,trade_gain
,,,,,1720456200,226.52000427246094,45.55029347,0.0,0.0,10318.05267143625,0.03180526712298892,,,2024-07-08 16:30:00,226.49000549316406,226.58999633789062,225.7899932861328,226.52000427246094,2412750.0,0.013
,,,,,1720458000,226.67999267578125,45.55029347,0.0,0.0,10325.340190159286,0.03253401899527786,,,2024-07-08 17:00:00,226.50999450683594,226.77000427246094,226.0500030517578,226.67999267578125,2692161.0,0.013
,,,,,1720459800,226.5998992919922,45.55029347,0.0,0.0,10321.691913022689,0.03216919128162554,,,2024-07-08 17:30:00,226.69000244140625,226.89999389648438,226.25999450683594,226.5998992919922,2254448.0,0.013
,,,,,1720461600,226.4600067138672,45.55029347,0.0,0.0,10315.319765034821,0.03153197648285144,,,2024-07-08 18:00:00,226.5800018310547,227.06500244140625,226.38999938964844,226.4600067138672,2055555.0,0.012
,,,,,1720463400,227.3300018310547,45.55029347,0.0,0.0,10354.948297940178,0.03549482977330798,,,2024-07-08 18:30:00,226.4499969482422,227.44000244140625,226.40260314941406,227.3300018310547,2834885.0,0.016
,,,,,1720465200,226.9759979248047,45.55029347,0.0,0.0,10338.823316120965,0.033882331591418735,,,2024-07-08 19:00:00,227.3300018310547,227.36000061035156,226.4600067138672,226.9759979248047,1931449.0,0.015
,,,,,1720467000,226.8249969482422,45.55029347,0.0,0.0,10331.945177324285,0.03319451771176474,,,2024-07-08 19:30:00,226.9799041748047,227.22000122070312,226.72999572753906,226.8249969482422,2553474.0,0.014
CLOSE,SELL,227.80000305,-1.0,0.0,1720468800,227.8000030517578,0.0,10376.35699139,0.0,10376.35699139,0.03764,1720468800.0,2024-07-08 20:00:00,2024-07-08 20:00:00,226.80999755859375,227.83999633789062,226.76010131835938,227.8000030517578,6040675.0,0.018
SHORT,SELL,227.80000305,250.58000336,0.0,1720468800,227.8000030517578,0.0,20752.71398278,45.55029347,10376.35699139,0.03764,1720468800.0,2024-07-08 20:00:00,2024-07-08 20:00:00,226.80999755859375,227.83999633789062,226.76010131835938,227.8000030517578,6040675.0,0
,,,,,1720533600,228.1750030517578,0.0,20752.71398278,45.55029347,10359.275631254284,0.03592756310470979,,,2024-07-09 14:00:00,228.18499755859375,228.25999450683594,226.37210083007812,228.1750030517578,7517354.0,-0.002
,,,,,1720535400,228.52999877929688,0.0,20752.71398278,45.55029347,10343.105471684285,0.03431054714774229,,,2024-07-09 14:30:00,228.1750030517578,229.39500427246094,228.02999877929688,228.52999877929688,5932932.0,-0.003
,,,,,1720537200,228.4199981689453,0.0,20752.71398278,45.55029347,10348.116031767677,0.03481160315607146,,,2024-07-09 15:00:00,228.5229034423828,228.65499877929688,227.3000030517578,228.4199981689453,5302755.0,-0.003
,,,,,1720539000,227.9149932861328,0.0,20752.71398278,45.55029347,10371.11915238357,0.0371119152176147,,,2024-07-09 15:30:00,228.42999267578125,228.46910095214844,227.46499633789062,227.9149932861328,2831083.0,-0.001
,,,,,1720540800,228.20010375976562,0.0,20752.71398278,45.55029347,10358.132286638223,0.0358132286431061,,,2024-07-09 16:00:00,227.91009521484375,228.22999572753906,227.60000610351562,228.20010375976562,2112622.0,-0.002
,,,,,1720542600,228.17999267578125,0.0,20752.71398278,45.55029347,10359.048352415712,0.03590483522085308,,,2024-07-09 16:30:00,228.22000122070312,228.2480010986328,227.7100067138672,228.17999267578125,2165834.0,-0.002
,,,,,1720544400,228.5299072265625,0.0,20752.71398278,45.55029347,10343.109641938203,0.03431096417313406,,,2024-07-09 17:00:00,228.1699981689453,228.5399932861328,228.0800018310547,228.5299072265625,2291016.0,-0.003
,,,,,1720546200,228.00999450683594,0.0,20752.71398278,45.55029347,10366.791818900534,0.036679181869319955,,,2024-07-09 17:30:00,228.52499389648438,228.72540283203125,228.00999450683594,228.00999450683594,1953236.0,-0.001
,,,,,1720548000,228.10499572753906,0.0,20752.71398278,45.55029347,10362.464485417499,0.03624644852102499,,,2024-07-09 18:00:00,228.0,228.25,227.85000610351562,228.10499572753906,1445888.0,-0.001
,,,,,1720549800,228.44000244140625,0.0,20752.71398278,45.55029347,10347.204831286428,0.0347204831079484,,,2024-07-09 18:30:00,228.10000610351562,228.53500366210938,227.8800048828125,228.44000244140625,1785063.0,-0.003
,,,,,1720551600,228.2899932861328,0.0,20752.71398278,45.55029347,10354.03779233232,0.03540377921252391,,,2024-07-09 19:00:00,228.4499969482422,228.5198974609375,228.1699981689453,228.2899932861328,1535845.0,-0.002
,,,,,1720553400,228.36000061035156,0.0,20752.71398278,45.55029347,10350.848938169105,0.03508489379620894,,,2024-07-09 19:30:00,228.28500366210938,228.44000244140625,228.16000366210938,228.36000061035156,1738255.0,-0.002
COVER,BUY,228.69999695,-1.0,0.0,1720555200,228.6999969482422,0.0,10335.362005119998,0.0,10335.36200512,0.03354,1720555200.0,2024-07-09 20:00:00,2024-07-09 20:00:00,228.35000610351562,228.77999877929688,228.1842041015625,228.6999969482422,4806474.0,-0.004
LONG,BUY,228.69999695,205.82999726,0.0,1720555200,228.6999969482422,45.19178899,0.0,0.0,10335.36200418,0.03354,1720555200.0,2024-07-09 20:00:00,2024-07-09 20:00:00,228.35000610351562,228.77999877929688,228.1842041015625,228.6999969482422,4806474.0,0
,,,,,1720620000,231.30130004882812,45.19178899,0.0,0.0,10452.919544919318,0.045291954471025964,,,2024-07-10 14:00:00,229.44000244140625,231.37600708007812,229.25,231.30130004882812,9515465.0,0.011
CLOSE,SELL,231.1000061,-1.0,0.0,1720621800,231.10000610351562,0.0,10443.82271126,0.0,10443.82271126,0.04438,1720621800.0,2024-07-10 14:30:00,2024-07-10 14:30:00,231.30889892578125,231.7220001220703,230.79400634765625,231.10000610351562,5196118.0,0.01
SHORT,SELL,231.1000061,254.21000671,0.0,1720621800,231.10000610351562,0.0,20887.64542252,45.19178899,10443.82271126,0.04438,1720621800.0,2024-07-10 14:30:00,2024-07-10 14:30:00,231.30889892578125,231.7220001220703,230.79400634765625,231.10000610351562,5196118.0,0
,,,,,1720623600,230.28720092773438,0.0,20887.64542252,45.19178899,10480.554831096095,0.048055483088648376,,,2024-07-10 15:00:00,231.11000061035156,231.15499877929688,230.1699981689453,230.28720092773438,3749181.0,0.004
,,,,,1720625400,230.9949951171875,0.0,20887.64542252,45.19178899,10448.568345437981,0.04485683452290101,,,2024-07-10 15:30:00,230.2899932861328,231.0500030517578,230.10499572753906,230.9949951171875,2611303.0,0.0
,,,,,1720627200,231.27999877929688,0.0,20887.64542252,45.19178899,10435.688520078558,0.04356885198698457,,,2024-07-10 16:00:00,231.0,231.39500427246094,230.9550018310547,231.27999877929688,2191825.0,-0.001
,,,,,1720629000,232.19500732421875,0.0,20887.64542252,45.19178899,10394.337646992402,0.0394337646784515,,,2024-07-10 16:30:00,231.2899932861328,232.74000549316406,231.04400634765625,232.19500732421875,7275702.0,-0.005
,,,,,1720630800,231.32400512695312,0.0,20887.64542252,45.19178899,10433.699794501055,0.04336997942923815,,,2024-07-10 17:00:00,232.1999969482422,232.4199981689453,230.94000244140625,231.32400512695312,3948199.0,-0.001
,,,,,1720632600,231.55999755859375,0.0,20887.64542252,45.19178899,10423.034874327115,0.042303487411865515,,,2024-07-10 17:30:00,231.32000732421875,231.69000244140625,230.7100067138672,231.55999755859375,3234742.0,-0.002
,,,,,1720634400,231.9600067138672,0.0,20887.64542252,45.19178899,10404.95774498793,0.04049577447798325,,,2024-07-10 18:00:00,231.57000732421875,232.14999389648438,231.52000427246094,231.9600067138672,2564174.0,-0.004
,,,,,1720636200,232.10000610351562,0.0,20887.64542252,45.19178899,10398.63092211221,0.03986309219042372,,,2024-07-10 18:30:00,231.96499633789062,232.1300048828125,231.610107421875,232.10000610351562,1770643.0,-0.004
,,,,,1720638000,232.15499877929688,0.0,20887.64542252,45.19178899,10396.145704712308,0.03961457045043848,,,2024-07-10 19:00:00,232.10000610351562,232.19000244140625,231.88999938964844,232.15499877929688,1886288.0,-0.005
,,,,,1720639800,231.75999450683594,0.0,20887.64542252,45.19178899,10413.99665444351,0.041399665423523135,,,2024-07-10 19:30:00,232.13999938964844,232.13999938964844,231.6300048828125,231.75999450683594,2375593.0,-0.003
,,,,,1720641600,232.91000366210938,0.0,20887.64542252,45.19178899,10362.025683361826,0.03620256831545854,,,2024-07-10 20:00:00,231.75999450683594,233.0800018310547,231.7050018310547,232.91000366210938,7115598.0,-0.008
,,,,,1720706400,231.8300018310547,0.0,20887.64542252,45.19178899,10410.832898219664,0.04108328980114462,,,2024-07-11 14:00:00,231.31170654296875,232.38999938964844,230.13999938964844,231.8300018310547,9610597.0,-0.003
,,,,,1720708200,228.89999389648438,0.0,20887.64542252,45.19178899,10543.24519853779,0.054324519832692486,,,2024-07-11 14:30:00,231.8300018310547,232.14999389648438,228.52999877929688,228.89999389648438,7034200.0,0.01
,,,,,1720710000,226.66000366210938,0.0,20887.64542252,45.19178899,10644.474364549325,0.06444743643364359,,,2024-07-11 15:00:00,228.8699951171875,229.63999938964844,226.63999938964844,226.66000366210938,5681128.0,0.019
,,,,,1720711800,226.6199951171875,0.0,20887.64542252,45.19178899,10646.282422269232,0.06462824220563079,,,2024-07-11 15:30:00,226.66000366210938,227.6999969482422,226.27000427246094,226.6199951171875,5242484.0,0.019
COVER,BUY,226.86000061,-1.0,0.0,1720713600,226.86000061035156,0.0,10635.43614468,0.0,10635.43614468,0.06354,1720713600.0,2024-07-11 16:00:00,2024-07-11 16:00:00,226.6199951171875,227.07000732421875,225.77000427246094,226.86000061035156,4072304.0,0.018
LONG,BUY,226.86000061,204.17400055,0.0,1720713600,226.86000061035156,46.88105491,0.0,0.0,10635.43614548,0.06354,1720713600.0,2024-07-11 16:00:00,2024-07-11 16:00:00,226.6199951171875,227.07000732421875,225.77000427246094,226.86000061035156,4072304.0,0
,,,,,1720715400,227.7657928466797,46.88105491,0.0,0.0,10677.900641064876,0.06779006408513188,,,2024-07-11 16:30:00,226.86399841308594,227.83999633789062,226.6999969482422,227.7657928466797,3030414.0,0.004
,,,,,1720717200,227.72000122070312,46.88105491,0.0,0.0,10675.75388133305,0.06757538811195363,,,2024-07-11 17:00:00,227.75999450683594,228.72000122070312,227.65499877929688,227.72000122070312,4065401.0,0.004
CLOSE,SELL,227.97999573,-1.0,0.0,1720719000,227.97999572753906,0.0,10687.9426982,0.0,10687.9426982,0.06879,1720719000.0,2024-07-11 17:30:00,2024-07-11 17:30:00,227.72000122070312,228.2646026611328,227.27000427246094,227.97999572753906,1768446.0,0.005
SHORT,SELL,227.97999573,250.7779953,0.0,1720719000,227.97999572753906,0.0,21375.8853964,46.88105491,10687.9426982,0.06879,1720719000.0,2024-07-11 17:30:00,2024-07-11 17:30:00,227.72000122070312,228.2646026611328,227.27000427246094,227.97999572753906,1768446.0,0
,,,,,1720720800,226.82000732421875,0.0,21375.8853964,46.88105491,10742.324178346698,0.07423241781318524,,,2024-07-11 18:00:00,227.97000122070312,227.97500610351562,226.58999633789062,226.82000732421875,1574676.0,0.005
,,,,,1720722600,227.26499938964844,0.0,21375.8853964,46.88105491,10721.462480892775,0.07214624806783454,,,2024-07-11 18:30:00,226.82000732421875,227.52999877929688,226.74000549316406,227.26499938964844,1753309.0,0.003
,,,,,1720724400,227.86000061035156,0.0,21375.8853964,46.88105491,10693.568195993475,0.06935681957796036,,,2024-07-11 19:00:00,227.25999450683594,228.02000427246094,227.2100067138672,227.86000061035156,1822253.0,0.001
,,,,,1720726200,227.7100067138672,0.0,21375.8853964,46.88105491,10700.600068090724,0.0700600067876711,,,2024-07-11 19:30:00,227.8800048828125,228.5500030517578,227.6699981689453,227.7100067138672,2307017.0,0.001
,,,,,1720728000,227.5500030517578,0.0,21375.8853964,46.88105491,10708.101208559874,0.07081012083457128,,,2024-07-11 20:00:00,227.72000122070312,228.6999969482422,227.5500030517578,227.5500030517578,6050973.0,0.002
,,,,,1720792800,231.35000610351562,0.0,21375.8853964,46.88105491,10529.95305683225,0.05299530566216504,,,2024-07-12 14:00:00,229.0,231.38999938964844,228.67999267578125,231.35000610351562,9178818.0,-0.015
,,,,,1720794600,230.8800048828125,0.0,21375.8853964,46.88105491,10551.987209867799,0.05519872096567591,,,2024-07-12 14:30:00,231.35000610351562,231.5,230.3000030517578,230.8800048828125,4901328.0,-0.013
,,,,,1720796400,231.85000610351562,0.0,21375.8853964,46.88105491,10506.512529377249,0.0506512529167118,,,2024-07-12 15:00:00,230.8800048828125,232.14999389648438,230.6199951171875,231.85000610351562,3877854.0,-0.017
,,,,,1720798200,231.89990234375,0.0,21375.8853964,46.88105491,10504.17334099902,0.050417334078893594,,,2024-07-12 15:30:00,231.83999633789062,232.3979949951172,231.38999938964844,231.89990234375,3649894.0,-0.017
,,,,,1720800000,230.9001007080078,0.0,21375.8853964,46.88105491,10551.045096383355,0.055104509617233566,,,2024-07-12 16:00:00,231.89999389648438,231.99000549316406,230.83999633789062,230.9001007080078,2750432.0,-0.013
,,,,,1720801800,230.7100067138672,0.0,21375.8853964,46.88105491,10559.956903360724,0.05599569031495255,,,2024-07-12 16:30:00,230.88999938964844,231.15969848632812,230.50999450683594,230.7100067138672,2263841.0,-0.012
,,,,,1720803600,231.44500732421875,0.0,21375.8853964,46.88105491,10525.49929938795,0.0525499299177441,,,2024-07-12 17:00:00,230.7100067138672,231.46009826660156,230.57000732421875,231.44500732421875,2498341.0,-0.015
,,,,,1720805400,231.90249633789062,0.0,21375.8853964,46.88105491,10504.051731817275,0.05040517316071935,,,2024-07-12 17:30:00,231.4499969482422,231.91000366210938,231.3350067138672,231.90249633789062,1721976.0,-0.017
COVER,BUY,232.29499817,-1.0,0.0,1720807200,232.2949981689453,0.0,10485.650831870002,0.0,10485.65083187,0.04857,1720807200.0,2024-07-12 18:00:00,2024-07-12 18:00:00,231.89999389648438,232.63999938964844,231.83999633789062,232.2949981689453,2738968.0,-0.019
,,,,,1720809000,232.27000427246094,0.0,21375.8853964,46.88105491,10486.822572156825,0.04868225719470898,,,2024-07-12 18:30:00,232.27999877929688,232.48089599609375,231.8699951171875,232.27000427246094,1787005.0,
,,,,,1720810800,232.22999572753906,0.0,21375.8853964,46.88105491,10488.698214948176,0.048869821473840114,,,2024-07-12 19:00:00,232.26499938964844,232.36000061035156,232.02000427246094,232.22999572753906,1427284.0,
SHORT,SELL,231.8598938,255.04588318,0.0,1720812600,231.85989379882812,0.0,20971.301663740003,45.22408192,10485.65083257,0.04857,1720812600.0,2024-07-12 19:30:00,2024-07-12 19:30:00,232.21499633789062,232.25,231.55999755859375,231.85989379882812,2057439.0,0
,,,,,1720814400,230.57000732421875,0.0,20971.301663740003,45.22408192,10543.984764214534,0.05439847640036555,,,2024-07-12 20:00:00,231.86000061035156,231.8699951171875,229.91000366210938,230.57000732421875,5822133.0,0.006
COVER,BUY,234.49009705,-1.0,0.0,1721052000,234.49009704589844,0.0,10366.702305320003,0.0,10366.70230532,0.03667,1721052000.0,2024-07-15 14:00:00,2024-07-15 14:00:00,236.53199768066406,237.22999572753906,233.33999633789062,234.49009704589844,15235392.0,-0.011
LONG,BUY,234.49009705,211.04108734,0.0,1721052000,234.49009704589844,44.20955271,0.0,0.0,10366.7023055,0.03667,1721052000.0,2024-07-15 14:00:00,2024-07-15 14:00:00,236.53199768066406,237.22999572753906,233.33999633789062,234.49009704589844,15235392.0,0
,,,,,1721053800,234.79010009765625,44.20955271,0.0,0.0,10379.96530605351,0.03799653058459107,,,2024-07-15 14:30:00,234.5,235.49000549316406,234.1300048828125,234.79010009765625,5300341.0,0.001
CLOSE,SELL,235.501297,-1.0,0.0,1721055600,235.5012969970703,0.0,10411.40700299,0.0,10411.40700299,0.04114,1721055600.0,2024-07-15 15:00:00,2024-07-15 15:00:00,234.82000732421875,235.6199951171875,234.47999572753906,235.5012969970703,3387512.0,0.004
SHORT,SELL,235.6000061,259.16000671,0.0,1721057400,235.60000610351562,0.0,20822.81400598,44.19103028,10411.40700245,0.04114,1721057400.0,2024-07-15 15:30:00,2024-07-15 15:30:00,235.50999450683594,236.3101043701172,235.30999755859375,235.60000610351562,3432775.0,0
COVER,BUY,235.08999634,-1.0,0.0,1721059200,235.08999633789062,0.0,10433.944859189998,0.0,10433.94485919,0.04339,1721059200.0,2024-07-15 16:00:00,2024-07-15 16:00:00,235.5800018310547,235.94979858398438,234.66000366210938,235.08999633789062,4554750.0,0.002
LONG,BUY,235.08999634,211.58099671,0.0,1721059200,235.08999633789062,44.38276839,0.0,0.0,10433.94485836,0.04339,1721059200.0,2024-07-15 16:00:00,2024-07-15 16:00:00,235.5800018310547,235.94979858398438,234.66000366210938,235.08999633789062,4554750.0,0
,,,,,1721061000,235.30799865722656,44.38276839,0.0,0.0,10443.620404718118,0.04436204045092462,,,2024-07-15 16:30:00,235.08999633789062,235.38999938964844,234.5,235.30799865722656,2027355.0,0.001
,,,,,1721062800,235.45289611816406,44.38276839,0.0,0.0,10450.051355167207,0.045005135495820525,,,2024-07-15 17:00:00,235.32000732421875,235.8800048828125,235.14999389648438,235.45289611816406,1663674.0,0.002
,,,,,1721064600,234.69000244140625,44.38276839,0.0,0.0,10416.19202180547,0.0416192021597146,,,2024-07-15 17:30:00,235.46910095214844,235.49000549316406,234.6199951171875,234.69000244140625,2188053.0,-0.002
,,,,,1721066400,234.54989624023438,44.38276839,0.0,0.0,10409.973720728854,0.04099737205206555,,,2024-07-15 18:00:00,234.6595001220703,234.8000030517578,234.11000061035156,234.54989624023438,2020321.0,-0.002
,,,,,1721068200,234.2050018310547,44.38276839,0.0,0.0,10394.666352047227,0.03946663518393345,,,2024-07-15 18:30:00,234.53799438476562,234.61000061035156,233.9040069580078,234.2050018310547,1754438.0,-0.004
,,,,,1721070000,234.78370666503906,44.38276839,0.0,0.0,10420.35087466013,0.04203508744517226,,,2024-07-15 19:00:00,234.2100067138672,234.84010314941406,233.97000122070312,234.78370666503906,1857022.0,-0.001
,,,,,1721071800,234.5800018310547,44.38276839,0.0,0.0,10411.309890193477,0.041130988998525186,,,2024-07-15 19:30:00,234.77999877929688,235.07000732421875,234.5,234.5800018310547,2240214.0,-0.002
,,,,,1721073600,234.4199981689453,44.38276839,0.0,0.0,10404.208484716524,0.04042084845084415,,,2024-07-15 20:00:00,234.5800018310547,234.7899932861328,233.08999633789062,234.4199981689453,5847732.0,-0.003
CLOSE,SELL,234.3999939,-1.0,0.0,1721138400,234.39999389648438,0.0,10403.32063988,0.0,10403.32063988,0.04033,1721138400.0,2024-07-16 14:00:00,2024-07-16 14:00:00,235.2050018310547,236.27000427246094,233.97000122070312,234.39999389648438,7325706.0,-0.003
SHORT,SELL,234.3999939,257.83999329,0.0,1721138400,234.39999389648438,0.0,20806.64127976,44.38276839,10403.32063988,0.04033,1721138400.0,2024-07-16 14:00:00,2024-07-16 14:00:00,235.2050018310547,236.27000427246094,233.97000122070312,234.39999389648438,7325706.0,0
,,,,,1721140200,233.8300018310547,0.0,20806.64127976,44.38276839,10428.618465859023,0.04286184656504499,,,2024-07-16 14:30:00,234.3699951171875,234.52000427246094,233.00999450683594,233.8300018310547,4108273.0,0.002
,,,,,1721142000,234.10000610351562,0.0,20806.64127976,44.38276839,10416.634928770078,0.041663492856174544,,,2024-07-16 15:00:00,233.8300018310547,234.75,233.6750030517578,234.10000610351562,3115001.0,0.001
,,,,,1721143800,234.16000366210938,0.0,20806.64127976,44.38276839,10413.972071023047,0.04139720708147676,,,2024-07-16 15:30:00,234.0919952392578,234.91000366210938,233.9199981689453,234.16000366210938,2104268.0,0.001
COVER,BUY,233.91000366,-1.0,0.0,1721145600,233.91000366210938,0.0,10425.06776321,0.0,10425.06776321,0.04251,1721145600.0,2024-07-16 16:00:00,2024-07-16 16:00:00,234.16000366210938,234.35000610351562,233.7899932861328,233.91000366210938,3486351.0,0.002
LONG,BUY,233.91000366,210.51900329,0.0,1721145600,233.91000366210938,44.56871275,0.0,0.0,10425.06776247,0.04251,1721145600.0,2024-07-16 16:00:00,2024-07-16 16:00:00,234.16000366210938,234.35000610351562,233.7899932861328,233.91000366210938,3486351.0,0
,,,,,1721147400,232.94790649414062,44.56871275,0.0,0.0,10382.188330251214,0.03821883300435713,,,2024-07-16 16:30:00,233.9199981689453,234.25,232.6199951171875,232.94790649414062,2197269.0,-0.004
,,,,,1721149200,233.58999633789062,44.56871275,0.0,0.0,10410.805448057,0.04108054478487855,,,2024-07-16 17:00:00,232.9250030517578,233.6300048828125,232.3300018310547,233.58999633789062,3006683.0,-0.001
,,,,,1721151000,233.5449981689453,44.56871275,0.0,0.0,10408.799937591,0.04087999373828244,,,2024-07-16 17:30:00,233.5500030517578,233.7971954345703,233.28500366210938,233.5449981689453,1377259.0,-0.002
,,,,,1721152800,234.1300048828125,44.56871275,0.0,0.0,10434.872933778168,0.04348729335694701,,,2024-07-16 18:00:00,233.5399932861328,234.1999969482422,233.4149932861328,234.1300048828125,1577188.0,0.001
,,,,,1721154600,234.38999938964844,44.56871275,0.0,0.0,10446.460554269917,0.044646055406098784,,,2024-07-16 18:30:00,234.1136016845703,234.5500030517578,233.7100067138672,234.38999938964844,1610278.0,0.002
,,,,,1721156400,234.78500366210938,44.56871275,0.0,0.0,10464.06538622425,0.046406538601496905,,,2024-07-16 19:00:00,234.39950561523438,234.86500549316406,234.3000030517578,234.78500366210938,1503638.0,0.004
,,,,,1721158200,234.55990600585938,44.56871275,0.0,0.0,10454.033073442148,0.04540330732330666,,,2024-07-16 19:30:00,234.7949981689453,234.85000610351562,234.30999755859375,234.55990600585938,1706119.0,0.003
,,,,,1721160000,234.80999755859375,44.56871275,0.0,0.0,10465.179332017167,0.04651793318078634,,,2024-07-16 20:00:00,234.5500030517578,234.97999572753906,234.28500366210938,234.80999755859375,2857260.0,0.004
CLOSE,SELL,229.00999451,-1.0,0.0,1721224800,229.00999450683594,0.0,10206.6806622,0.0,10206.6806622,0.02067,1721224800.0,2024-07-17 14:00:00,2024-07-17 14:00:00,229.47999572753906,231.45989990234375,227.94000244140625,229.00999450683594,11505992.0,-0.021
SHORT,SELL,229.00999451,251.91099396,0.0,1721224800,229.00999450683594,0.0,20413.3613244,44.56871275,10206.6806622,0.02067,1721224800.0,2024-07-17 14:00:00,2024-07-17 14:00:00,229.47999572753906,231.45989990234375,227.94000244140625,229.00999450683594,11505992.0,0
COVER,BUY,227.82000732,-1.0,0.0,1721226600,227.82000732421875,0.0,10259.71685945,0.0,10259.71685945,0.02597,1721226600.0,2024-07-17 14:30:00,2024-07-17 14:30:00,229.0,229.06500244140625,226.63999938964844,227.82000732421875,6124440.0,0.005
LONG,BUY,227.82000732,205.03800659,0.0,1721226600,227.82000732421875,45.03431011,0.0,0.0,10259.71685891,0.02597,1721226600.0,2024-07-17 14:30:00,2024-07-17 14:30:00,229.0,229.06500244140625,226.63999938964844,227.82000732421875,6124440.0,0
CLOSE,SELL,227.77000427,-1.0,0.0,1721228400,227.77000427246094,0.0,10257.46500605,0.0,10257.46500605,0.02575,1721228400.0,2024-07-17 15:00:00,2024-07-17 15:00:00,227.8000030517578,228.47999572753906,227.4499969482422,227.77000427246094,3163064.0,-0.0
SHORT,SELL,227.77000427,250.5470047,0.0,1721228400,227.77000427246094,0.0,20514.9300121,45.03431011,10257.46500605,0.02575,1721228400.0,2024-07-17 15:00:00,2024-07-17 15:00:00,227.8000030517578,228.47999572753906,227.4499969482422,227.77000427246094,3163064.0,0
COVER,BUY,228.61999512,-1.0,0.0,1721230200,228.6199951171875,0.0,10219.186254520002,0.0,10219.18625452,0.02192,1721230200.0,2024-07-17 15:30:00,2024-07-17 15:30:00,227.76499938964844,228.8300018310547,227.74000549316406,228.6199951171875,2788069.0,-0.004
